league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,2324,Arsenal,Jurriën Timber,1,2023,83,11707,D S,2,70,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2789519429206848,0.2789519429206848
ENG-Premier League,2324,Arsenal,Kai Havertz,1,2023,83,5220,F M S,37,2651,13,13.465729914605618,12,12.704561084508896,7,5.814370539039373,69,45,11,0,24.790123470127583,9.346141943708062
ENG-Premier League,2324,Arsenal,Leandro Trossard,1,2023,83,7698,F M S,34,1649,12,9.575767548754811,12,9.575767548754811,1,3.252073733136058,60,24,2,0,16.976479506120086,5.5028668232262135
ENG-Premier League,2324,Arsenal,Martin Odegaard,1,2023,83,2517,M,35,3117,8,7.670226177200675,6,6.147925289347768,10,11.577396512031555,77,102,2,0,29.81505699455738,18.138023640960455
ENG-Premier League,2324,Arsenal,Mohamed Elneny,1,2023,83,496,S,3,18,0,0.0575435645878315,0,0.0575435645878315,0,0.0,2,0,0,0,0.154712975025177,0.0971694067120552
ENG-Premier League,2324,Arsenal,Oleksandr Zinchenko,1,2023,83,2958,D S,27,1742,1,0.5664580916054547,1,0.5664580916054547,2,3.02644526027143,17,29,2,0,9.755152989178896,8.132995340973139
ENG-Premier League,2324,Arsenal,Reiss Nelson,1,2023,83,6492,F S,15,215,0,0.23842556215822697,0,0.23842556215822697,0,0.6414464898407459,4,5,1,0,3.198990484699607,2.478929640725255
ENG-Premier League,2324,Arsenal,Takehiro Tomiyasu,1,2023,83,7931,D S,22,1106,2,1.6189159248024225,2,1.6189159248024225,1,0.5923872366547585,17,6,0,1,3.8184002935886383,3.4134652838110924
ENG-Premier League,2324,Arsenal,Thomas Partey,1,2023,83,2328,D M S,14,793,0,0.36420316621661186,0,0.36420316621661186,0,0.4302750788629055,8,6,3,0,5.986752610653639,5.494942259043455
ENG-Premier League,2324,Arsenal,William Saliba,1,2023,83,6888,D,38,3420,2,2.367191250436008,2,2.367191250436008,1,0.24890925362706184,10,6,4,0,16.631769336760044,16.434827260673046
ENG-Premier League,2324,Aston Villa,Bertrand Traoré,1,2023,71,695,S,2,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Aston Villa,Boubacar Kamara,1,2023,71,5789,M,20,1686,0,0.14352729450911283,0,0.14352729450911283,1,1.0960499802604318,5,20,7,1,9.230381686240435,8.439194424077868
ENG-Premier League,2324,Aston Villa,Calum Chambers,1,2023,71,508,M S,5,137,0,0.0,0,0.0,1,0.05676691234111786,0,1,1,0,0.6117476709187031,0.6117476709187031
ENG-Premier League,2324,Aston Villa,Cameron Archer,1,2023,71,9912,F M S,30,1870,4,5.785084556788206,4,5.785084556788206,1,2.983854740858078,41,24,2,0,9.17532782163471,1.594775709323585
ENG-Premier League,2324,Aston Villa,Clement Lenglet,1,2023,71,5050,D,14,1167,0,0.9835287630558014,0,0.9835287630558014,1,0.8562045320868492,7,2,3,0,7.290762335062027,7.290762335062027
ENG-Premier League,2324,Aston Villa,Diego Carlos,1,2023,71,5712,D S,27,1784,0,1.8101312145590782,0,1.8101312145590782,0,0.1100177364423871,9,4,4,0,5.879810709506273,5.67356039211154
ENG-Premier League,2324,Aston Villa,Douglas Luiz,1,2023,71,6122,M,35,3043,9,7.572099968791008,5,4.527424611151218,5,5.288189608603716,48,53,12,0,17.31126916781068,13.624405791983008
ENG-Premier League,2324,Aston Villa,Emiliano Martinez,1,2023,71,4401,GK,34,3022,0,0.0,0,0.0,0,0.018454523757100105,0,1,4,0,9.158851562067866,9.140397010371089
ENG-Premier League,2324,Aston Villa,Ezri Konsa Ngoyo,1,2023,71,7726,D,35,3090,1,2.3284507524222136,1,2.3284507524222136,0,0.6873185783624649,19,8,5,0,14.659921541810036,13.562622778117657
ENG-Premier League,2324,Aston Villa,Finley Munroe,1,2023,71,12581,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Aston Villa,Jacob Ramsey,1,2023,71,8941,M S,16,824,1,2.316869243979454,1,2.316869243979454,1,0.9168627075850964,19,9,2,0,5.194736570119858,2.25878119841218
ENG-Premier League,2324,Aston Villa,Jaden Philogene-Bidace,1,2023,71,9415,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.10713136941194534,0.10713136941194534
ENG-Premier League,2324,Aston Villa,Jhon Durán,1,2023,71,11366,F S,23,394,5,1.9487376604229212,5,1.9487376604229212,0,0.2149669798091054,20,4,5,0,3.182466324418783,1.1166265159845352
ENG-Premier League,2324,Aston Villa,John McGinn,1,2023,71,7723,M,35,3053,6,4.672283694148064,6,4.672283694148064,4,5.626847393810749,40,45,9,1,20.780676677823067,13.845141869038343
ENG-Premier League,2324,Aston Villa,Kaine Hayden,1,2023,71,9409,S,3,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Aston Villa,Leander Dendoncker,1,2023,71,7236,M S,8,117,1,0.8101427890360355,1,0.8101427890360355,0,0.0,2,0,0,0,0.636492345482111,0.5911310315132141
ENG-Premier League,2324,Aston Villa,Leon Bailey,1,2023,71,5221,F M S,35,2112,10,6.4655649326741695,10,6.4655649326741695,9,10.299157902598381,53,51,5,0,17.98974223807454,6.671372391283512
ENG-Premier League,2324,Aston Villa,Lucas Digne,1,2023,71,1823,D S,33,2406,1,1.2978818826377392,1,1.2978818826377392,3,2.9300744011998177,20,37,7,0,10.579740032553673,9.227116078138351
ENG-Premier League,2324,Aston Villa,Matthew Cash,1,2023,71,8864,D M S,29,2142,2,4.486114578321576,2,4.486114578321576,2,2.969944916665554,33,13,8,0,14.261767610907555,8.849687004461884
ENG-Premier League,2324,Aston Villa,Morgan Rogers,1,2023,71,12412,M S,11,652,3,1.086574248969555,3,1.086574248969555,1,0.9047513920813799,11,9,3,0,3.6785017512738705,2.2780009116977453
ENG-Premier League,2324,Aston Villa,Moussa Diaby,1,2023,71,6556,F M S,38,2233,6,6.457844961434603,6,6.457844961434603,8,8.6211255826056,54,46,1,0,17.952719137072563,6.211081475019455
ENG-Premier League,2324,Aston Villa,Nicolo Zaniolo,1,2023,71,6686,F M S,25,820,2,3.7046729400753975,2,3.7046729400753975,0,0.6395295020192862,27,10,7,0,5.261115295812488,1.7181058693677187
ENG-Premier League,2324,Aston Villa,Ollie Watkins,1,2023,71,8865,F,37,3250,19,19.26459836959839,19,19.26459836959839,13,7.745744535699487,106,45,4,0,29.229417741298676,5.899641819298267
ENG-Premier League,2324,Aston Villa,Omari Kellyman,1,2023,71,11739,S,2,25,0,0.04926174506545067,0,0.04926174506545067,0,0.0,1,0,0,0,0.04926174506545067,0.0
ENG-Premier League,2324,Aston Villa,Pau Torres,1,2023,71,6221,D S,29,2467,2,1.5308636222034693,2,1.5308636222034693,0,0.6226628543809056,12,8,1,0,12.13946529570967,11.884302482940257
ENG-Premier League,2324,Aston Villa,Philippe Coutinho,1,2023,71,488,S,2,18,0,0.14225715398788452,0,0.14225715398788452,0,0.0,3,0,0,0,0.14225715398788452,0.011847329325973988
ENG-Premier League,2324,Aston Villa,Robin Olsen,1,2023,71,6962,GK S,5,398,0,0.0,0,0.0,0,0.0,0,0,0,0,0.27475402504205704,0.27475402504205704
ENG-Premier League,2324,Aston Villa,Tim Iroegbunam,1,2023,71,9554,M S,9,136,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08667697012424469,0.08667697012424469
ENG-Premier League,2324,Aston Villa,Tyrone Mings,1,2023,71,1024,D,1,30,0,0.01415904238820076,0,0.01415904238820076,0,0.13778242468833923,1,1,0,0,0.13778242468833923,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,1,2023,71,5956,F M S,32,1580,2,1.0049287639558315,2,1.0049287639558315,6,3.0543287601321936,14,18,3,0,10.675306875258684,8.060789976269007
ENG-Premier League,2324,Aston Villa,Álex Moreno,1,2023,71,4120,D S,21,1033,2,1.4437588155269623,2,1.4437588155269623,0,1.1591111738234758,8,11,2,0,6.872497453354299,4.588940887711942
ENG-Premier League,2324,Bournemouth,Adam Smith,1,2023,73,825,D S,28,2185,0,0.03963742405176163,0,0.03963742405176163,2,1.4616671204566956,2,17,6,0,7.450475042685866,6.158073959872127
ENG-Premier League,2324,Bournemouth,Alex Scott,1,2023,73,12149,M S,23,997,1,0.6420764941722155,1,0.6420764941722155,1,2.070768877863884,15,22,3,0,4.81823368743062,2.62489465624094
ENG-Premier League,2324,Bournemouth,Antoine Semenyo,1,2023,73,11363,M S,33,2141,8,6.423830641433597,8,6.423830641433597,2,3.799709178507328,70,29,7,0,15.41077795997262,5.7127093356102705
ENG-Premier League,2324,Bournemouth,Chris Mepham,1,2023,73,7384,D S,10,610,0,0.0895473062992096,0,0.0895473062992096,1,0.474224217236042,1,3,2,0,1.9734333753585815,1.9348021671175957
ENG-Premier League,2324,Bournemouth,Dango Ouattara,1,2023,73,9662,D F M S,30,1200,1,2.8214692445471883,1,2.8214692445471883,2,1.69136568531394,30,17,3,0,5.184925131499767,3.1382908783853054
ENG-Premier League,2324,Bournemouth,David Brooks,1,2023,73,6820,M S,13,241,1,2.2037018723785877,1,2.2037018723785877,1,0.9074392039328814,13,8,1,0,3.8162245713174343,0.9324527494609356
ENG-Premier League,2324,Bournemouth,Dominic Sadi,1,2023,73,11300,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Bournemouth,Dominic Solanke,1,2023,73,1679,F S,38,3346,19,21.40683087334037,17,19.12332433462143,3,3.5437498800456524,109,39,3,0,22.5880119279027,4.080137750133872
ENG-Premier League,2324,Bournemouth,Enes Ünal,1,2023,73,6219,F S,16,283,2,4.017524182796478,2,4.017524182796478,2,1.2090652771294117,23,5,1,0,3.646910510957241,0.7151226531714201
ENG-Premier League,2324,Bournemouth,Hamed Junior Traore,1,2023,73,6986,S,3,32,0,0.13743155915290117,0,0.13743155915290117,0,0.05982113257050514,3,1,0,0,0.5355859631672502,0.33833327889442444
ENG-Premier League,2324,Bournemouth,Illia Zabarnyi,1,2023,73,11486,D,37,3330,1,1.736923448741436,1,1.736923448741436,0,0.38277394138276577,8,7,5,0,9.300164757296443,9.114820940420032
ENG-Premier League,2324,Bournemouth,Ionut Radu,1,2023,73,1830,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Bournemouth,Jaidon Anthony,1,2023,73,10746,M S,3,153,0,0.07687148451805115,0,0.07687148451805115,0,0.0,2,0,1,0,0.15334434807300568,0.07647287100553513
ENG-Premier League,2324,Bournemouth,James Hill,1,2023,73,10747,D S,5,74,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14408478140830994,0.14408478140830994
ENG-Premier League,2324,Bournemouth,Joe Rothwell,1,2023,73,561,M S,11,370,0,0.04971148632466793,0,0.04971148632466793,0,0.1371351620182395,2,4,0,0,1.69688056781888,1.6346725337207317
ENG-Premier League,2324,Bournemouth,Justin Kluivert,1,2023,73,6963,M S,32,2029,7,7.296913180500269,7,7.296913180500269,1,1.6692864689975977,56,21,5,0,11.757105719298124,4.571535241790116
ENG-Premier League,2324,Bournemouth,Kieffer Moore,1,2023,73,10743,S,8,76,1,1.2537736184895039,1,1.2537736184895039,0,0.4799897577613592,6,2,0,0,1.9978741817176342,0.7897170707583427
ENG-Premier League,2324,Bournemouth,Lewis Cook,1,2023,73,1789,D M S,33,2799,0,0.4126169476658106,0,0.4126169476658106,3,3.6777359638363123,12,46,5,1,11.350567385554314,8.91490264236927
ENG-Premier League,2324,Bournemouth,Lloyd Kelly,1,2023,73,8090,D S,23,1567,0,0.3132251426577568,0,0.3132251426577568,1,1.6466527543962002,4,9,2,0,5.733856109902263,4.144671676680446
ENG-Premier League,2324,Bournemouth,Luis Sinisterra,1,2023,73,10866,M S,20,670,2,2.296443399041891,2,2.296443399041891,2,2.3218660429120064,27,19,0,0,4.859211741015315,2.420190142467618
ENG-Premier League,2324,Bournemouth,Marcos Senesi,1,2023,73,10864,D S,31,2253,4,2.3658602572977543,4,2.3658602572977543,5,1.8848512191325426,13,22,13,0,8.664394936524332,7.699831395410001
ENG-Premier League,2324,Bournemouth,Marcus Tavernier,1,2023,73,10741,F M S,30,2163,3,4.385046798735857,3,4.385046798735857,4,6.264871651306748,53,44,3,0,14.908875443041325,7.105101251974702
ENG-Premier League,2324,Bournemouth,Mark Travers,1,2023,73,7582,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Bournemouth,Max Aarons,1,2023,73,7688,D S,20,1219,0,0.047610869631171227,0,0.047610869631171227,1,0.8764500692486763,2,7,1,0,3.960431007668376,3.3971939999610186
ENG-Premier League,2324,Bournemouth,Milos Kerkez,1,2023,73,11709,D M S,28,1982,0,1.6971189985051751,0,1.6971189985051751,1,1.3916718121618032,16,13,4,1,7.389515491202474,5.424490239471197
ENG-Premier League,2324,Bournemouth,Neto,1,2023,73,1297,GK,32,2880,0,0.0,0,0.0,0,0.0,0,0,5,0,4.502189245074987,4.502189245074987
ENG-Premier League,2324,Bournemouth,Philip Billing,1,2023,73,6034,M S,29,1359,2,2.870723254047334,2,2.870723254047334,2,3.7171403001993895,30,23,3,1,7.183791579678655,2.8327820003032684
ENG-Premier League,2324,Bournemouth,Romain Faivre,1,2023,73,6420,S,5,21,0,0.13081937655806541,0,0.13081937655806541,0,0.0,2,0,1,0,0.14801255241036415,0.14801255241036415
ENG-Premier League,2324,Bournemouth,Ryan Christie,1,2023,73,10744,M S,37,2974,0,2.0325705148279667,0,2.0325705148279667,5,6.359501954168081,43,53,6,0,14.907791091129184,9.681732330471277
ENG-Premier League,2324,Bournemouth,Tyler Adams,1,2023,73,7352,M S,3,111,0,0.0,0,0.0,0,0.09760691225528717,0,1,0,0,0.5493647493422031,0.45175783708691597
ENG-Premier League,2324,Brentford,Aaron Hickey,1,2023,244,8942,D,9,749,0,0.19348732568323612,0,0.19348732568323612,0,0.04746435210108757,7,1,5,0,1.1258890461176634,0.9994768127799034
ENG-Premier League,2324,Brentford,Ben Mee,1,2023,244,1654,D S,16,1290,2,1.4556071758270264,2,1.4556071758270264,0,0.24989730305969715,10,6,1,1,1.8442281931638718,1.3644802905619144
ENG-Premier League,2324,Brentford,Bryan Mbeumo,1,2023,244,6552,F S,25,1954,9,9.158370908349752,6,6.874864336103201,6,5.14017678797245,53,32,2,0,15.155989956110716,6.123919734731317
ENG-Premier League,2324,Brentford,Christian Nørgaard,1,2023,244,7083,M S,31,2556,2,3.1722932122647762,2,3.1722932122647762,1,2.970704079605639,36,24,8,0,9.006961837410927,6.332392172887921
ENG-Premier League,2324,Brentford,Ethan Pinnock,1,2023,244,9678,D S,29,2521,2,3.382065122947097,2,3.382065122947097,0,0.5834191367030144,19,4,1,0,5.525476990267634,4.4719733241945505
ENG-Premier League,2324,Brentford,Frank Onyeka,1,2023,244,9681,M S,26,1124,1,2.0069142188876867,1,2.0069142188876867,2,1.8476180955767632,22,12,8,0,6.113463159650564,2.3846182618290186
ENG-Premier League,2324,Brentford,Ivan Toney,1,2023,244,998,F S,17,1447,4,7.132677088491619,4,7.132677088491619,2,2.186188329011202,51,13,5,0,7.6502086371183395,1.1057295147329569
ENG-Premier League,2324,Brentford,Josh Dasilva,1,2023,244,10405,S,3,16,0,0.0,0,0.0,0,0.12691843509674072,0,2,0,0,0.10939022153615952,0.0
ENG-Premier League,2324,Brentford,Keane Lewis-Potter,1,2023,244,10809,D F S,30,1432,3,8.581757307052612,3,8.581757307052612,1,1.6146608591079712,43,13,0,0,9.344955435022712,1.25881989300251
ENG-Premier League,2324,Brentford,Kevin Schade,1,2023,244,9156,F S,11,299,2,1.4017144106328487,2,1.4017144106328487,1,0.9465273916721344,8,4,0,0,2.1139008942991495,0.1965943891555071
ENG-Premier League,2324,Brentford,Kristoffer Ajer,1,2023,244,9677,D S,28,1845,2,1.4675675723701715,2,1.4675675723701715,1,2.600812576711178,12,12,5,0,5.710211778059602,3.668103391304612
ENG-Premier League,2324,Brentford,Mads Roerslev,1,2023,244,9685,D S,34,2009,1,1.1281067915260792,1,1.1281067915260792,2,2.064798539504409,7,15,1,0,6.286723421886563,4.37823604606092
ENG-Premier League,2324,Brentford,Mark Flekken,1,2023,244,7047,GK,37,3293,0,0.0,0,0.0,1,0.29118523746728897,0,3,3,0,4.7133525144308805,4.524704350158572
ENG-Premier League,2324,Brentford,Mathias Jensen,1,2023,244,7166,M S,32,2294,3,0.689183003269136,3,0.689183003269136,3,4.908007476478815,14,41,5,0,11.096407827921212,9.512499671429396
ENG-Premier League,2324,Brentford,Michael Olakigbe,1,2023,244,11487,S,8,35,0,0.08374244254082441,0,0.08374244254082441,0,0.0,3,0,0,0,0.20455775130540133,0.12081530690193176
ENG-Premier League,2324,Brentford,Mikkel Damsgaard,1,2023,244,8859,M S,23,797,0,0.8753717057406902,0,0.8753717057406902,2,2.291341120377183,9,10,2,0,4.728561159223318,2.396734122186899
ENG-Premier League,2324,Brentford,Myles Peart-Harris,1,2023,244,10205,S,3,3,0,0.0,0,0.0,0,0.011411809362471104,0,1,0,0,0.16001979354768991,0.1486079841852188
ENG-Premier League,2324,Brentford,Nathan Collins,1,2023,244,9733,D S,32,2647,1,1.9630648605525494,1,1.9630648605525494,1,2.0567236468195915,10,11,3,0,7.091836112551391,4.629758290015161
ENG-Premier League,2324,Brentford,Neal Maupay,1,2023,244,3621,F S,31,1381,6,7.23018298856914,6,7.23018298856914,3,2.382636667229235,42,16,8,0,11.593444548547268,3.028178656473756
ENG-Premier League,2324,Brentford,Rico Henry,1,2023,244,9679,D,5,401,0,0.045370095409452915,0,0.045370095409452915,1,0.7904934585094452,2,4,1,0,2.13233545422554,1.4655016660690308
ENG-Premier League,2324,Brentford,Saman Ghoddos,1,2023,244,7069,D S,19,701,1,0.302081985399127,1,0.302081985399127,0,1.0297286342829466,9,10,5,0,2.3261738447472453,2.0678049931302667
ENG-Premier League,2324,Brentford,Sergio Reguilón,1,2023,244,7187,D S,25,1539,0,1.177430784329772,0,1.177430784329772,4,3.6384903844445944,17,28,7,1,6.459852248430252,3.6084673702716827
ENG-Premier League,2324,Brentford,Shandon Baptiste,1,2023,244,9914,M S,10,203,1,0.8607992753386497,1,0.8607992753386497,1,0.4303002767264843,2,4,1,0,1.3308127243071795,0.26521478593349457
ENG-Premier League,2324,Brentford,Thomas Strakosha,1,2023,244,1214,GK S,2,127,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Brentford,Vitaly Janelt,1,2023,244,9680,D M S,38,3137,1,2.0162796927616,1,2.0162796927616,3,4.314206030219793,21,37,8,0,12.40513951331377,9.032909959554672
ENG-Premier League,2324,Brentford,Yehor Yarmolyuk,1,2023,244,11772,M S,27,619,0,1.0328057277947664,0,1.0328057277947664,0,0.08315489068627357,11,3,2,0,3.1682952363044024,2.1086901389062405
ENG-Premier League,2324,Brentford,Yoane Wissa,1,2023,244,5786,F S,34,2556,12,11.16999962553382,12,11.16999962553382,3,3.828521143645048,67,29,7,0,16.368419870734215,4.587590790353715
ENG-Premier League,2324,Brentford,Zanka,1,2023,244,6030,D S,14,1082,1,0.6000314559787512,1,0.6000314559787512,0,0.9500103443861008,8,6,4,0,4.571010607294738,3.7045516846701503
ENG-Premier League,2324,Brighton,Adam Lallana,1,2023,220,486,M S,25,875,0,0.7641588356345892,0,0.7641588356345892,1,1.4911685585975647,11,15,2,0,4.825282486155629,2.9767271457239985
ENG-Premier League,2324,Brighton,Adam Webster,1,2023,220,7699,D S,15,1146,0,0.4553392454981804,0,0.4553392454981804,0,0.21061718463897705,8,5,1,0,6.527007706463337,6.405847318470478
ENG-Premier League,2324,Brighton,Anssumane Fati,1,2023,220,7967,F M S,19,456,2,3.8195773735642433,2,3.8195773735642433,0,0.6551500093191862,26,6,2,0,5.572026334702969,1.621451124548912
ENG-Premier League,2324,Brighton,Bart Verbruggen,1,2023,220,11711,GK,21,1890,0,0.0,0,0.0,0,0.0,0,0,3,0,3.662125539034605,3.662125539034605
ENG-Premier League,2324,Brighton,Benicio Baker-Boaitey,1,2023,220,12204,S,5,22,0,0.020216230303049088,0,0.020216230303049088,0,0.09631666541099548,1,1,1,0,0.26968415826559067,0.1531512588262558
ENG-Premier League,2324,Brighton,Billy Gilmour,1,2023,220,7988,M S,30,2154,0,0.7286842339672148,0,0.7286842339672148,1,2.0903379926458,25,22,8,1,17.74679738096893,16.257044926285744
ENG-Premier League,2324,Brighton,Carlos Baleba,1,2023,220,10527,M S,27,1303,0,0.7727098371833563,0,0.7727098371833563,0,0.44668083963915706,21,8,7,0,5.224796708673239,4.549104126170278
ENG-Premier League,2324,Brighton,Danny Welbeck,1,2023,220,501,F M S,29,1723,5,6.242080001160502,5,6.242080001160502,1,2.18816620670259,40,22,4,0,13.546813283115625,7.474573427811265
ENG-Premier League,2324,Brighton,Estupiñán,1,2023,220,5136,D S,19,1239,2,1.034091948531568,2,1.034091948531568,3,3.28635298833251,11,26,4,0,8.131439451128244,5.950095744803548
ENG-Premier League,2324,Brighton,Evan Ferguson,1,2023,220,10177,F S,27,1364,6,3.9660524409264326,6,3.9660524409264326,0,0.6511713527143002,33,6,1,0,6.868808541446924,2.484281620942056
ENG-Premier League,2324,Brighton,Facundo Buonanotte,1,2023,220,11362,F M S,27,1408,3,2.974676702171564,3,2.974676702171564,1,2.304281622171402,21,19,7,0,6.951848786324263,3.328327503055334
ENG-Premier League,2324,Brighton,Igor Julio,1,2023,220,7943,D S,24,1640,0,0.21774271875619888,0,0.21774271875619888,0,0.623787728138268,5,7,4,0,10.448413725942373,10.266164284199476
ENG-Premier League,2324,Brighton,Jack Hinshelwood,1,2023,220,11269,D M S,12,890,3,2.163621000945568,3,2.163621000945568,0,0.8382504060864449,14,8,1,0,4.8760778196156025,2.707413336262107
ENG-Premier League,2324,Brighton,Jakub Moder,1,2023,220,9284,D M S,17,586,0,0.8932432122528553,0,0.8932432122528553,0,0.7571170665323734,11,5,2,0,2.4987766928970814,1.1246388629078865
ENG-Premier League,2324,Brighton,James Milner,1,2023,220,489,D M S,15,788,0,0.2864724565297365,0,0.2864724565297365,2,1.4874638468027115,5,16,3,0,4.586263053119183,4.168471843004227
ENG-Premier League,2324,Brighton,Jan Paul van Hecke,1,2023,220,10807,D M S,28,2365,0,1.5838892180472612,0,1.5838892180472612,0,0.48821631632745266,15,10,4,0,11.12253069318831,10.831943391822278
ENG-Premier League,2324,Brighton,Jason Steele,1,2023,220,7235,GK,17,1530,0,0.0,0,0.0,0,0.0,0,0,0,0,3.745168898254633,3.745168898254633
ENG-Premier League,2324,Brighton,João Pedro,1,2023,220,8272,F M S,31,2026,9,11.918903339654207,5,8.113133335486054,3,5.4223863165825605,75,37,2,0,17.548418318852782,7.590120053850114
ENG-Premier League,2324,Brighton,Joël Veltman,1,2023,220,8780,D S,27,1549,1,0.7444530799984932,1,0.7444530799984932,1,0.5223252037540078,6,4,4,0,3.6864650389179587,3.0875401413068175
ENG-Premier League,2324,Brighton,Julio Enciso,1,2023,220,11058,M S,12,476,0,1.770764671266079,0,1.770764671266079,2,2.3733056373894215,28,9,2,0,4.64084342494607,1.593938222154975
ENG-Premier League,2324,Brighton,Kaoru Mitoma,1,2023,220,10806,D F M S,19,1482,3,4.680040899664164,3,4.680040899664164,4,3.3876203782856464,34,25,4,0,14.050323814153671,8.15176310762763
ENG-Premier League,2324,Brighton,Lewis Dunk,1,2023,220,6048,D,33,2895,3,2.9649088978767395,3,2.9649088978767395,1,1.1697372319176793,34,13,7,1,13.593212680891156,13.529502967372537
ENG-Premier League,2324,Brighton,Mahmoud Dahoud,1,2023,220,205,M S,9,462,0,0.16468830965459347,0,0.16468830965459347,1,1.1006960421800613,6,10,1,1,3.1638661548495293,2.4797462597489357
ENG-Premier League,2324,Brighton,Mark O’Mahony,1,2023,220,12205,F S,3,64,0,0.07050485908985138,0,0.07050485908985138,0,0.0,1,0,1,0,0.0,0.0
ENG-Premier League,2324,Brighton,Odeluga Offiah,1,2023,220,10453,D S,4,122,0,0.0,0,0.0,0,0.0,0,0,0,0,0.49596087634563446,0.49596087634563446
ENG-Premier League,2324,Brighton,Pascal Groß,1,2023,220,239,D M S,36,3107,4,6.07863125950098,3,5.317462421953678,10,8.449651076458395,55,101,6,0,23.865680940449238,17.94647761248052
ENG-Premier League,2324,Brighton,Simon Adingra,1,2023,220,11710,D F M S,31,2256,6,5.096701676025987,6,5.096701676025987,1,3.30205356515944,52,33,3,0,13.104233894497156,6.308099476620555
ENG-Premier League,2324,Brighton,Solly March,1,2023,220,6049,D M,7,571,3,2.7198847085237503,3,2.7198847085237503,1,0.9913322664797306,14,7,1,0,4.9072911739349365,2.40057972073555
ENG-Premier League,2324,Brighton,Tariq Lamptey,1,2023,220,8226,D M S,19,923,0,0.570682673715055,0,0.570682673715055,3,1.210934355854988,6,10,3,0,2.8591504972428083,1.6079945554956794
ENG-Premier League,2324,Brighton,Valentín Barco,1,2023,220,12498,D S,6,299,0,0.30768246576189995,0,0.30768246576189995,0,0.3052761070430279,4,4,1,0,2.3139365799725056,1.9353922195732594
ENG-Premier League,2324,Burnley,Aaron Ramsey,1,2023,92,9913,M S,14,516,0,0.4020077884197235,0,0.4020077884197235,0,0.39152228832244873,6,1,1,0,1.2944342708215117,0.5336329033598304
ENG-Premier League,2324,Burnley,Ameen Al Dakhil,1,2023,92,11699,D S,13,1055,1,1.2219129763543606,1,1.2219129763543606,0,0.09834579937160015,8,2,1,0,2.8363101556897163,1.7573904246091843
ENG-Premier League,2324,Burnley,Anass Zaroury,1,2023,92,11703,F S,6,141,0,0.17524435929954052,0,0.17524435929954052,0,0.04796999227255583,3,2,0,1,0.2102061901241541,0.0
ENG-Premier League,2324,Burnley,Arijanet Muric,1,2023,92,7027,GK,10,900,0,0.0,0,0.0,0,0.37258302234113216,0,4,0,0,2.251372165977955,1.878789134323597
ENG-Premier League,2324,Burnley,Benson Manuel,1,2023,92,11702,M S,8,91,0,0.09858994465321302,0,0.09858994465321302,0,0.08922482281923294,4,1,0,0,0.16302035003900528,0.1271920781582594
ENG-Premier League,2324,Burnley,Charlie Taylor,1,2023,92,6044,D S,28,2336,1,0.24035568069666624,1,0.24035568069666624,1,1.8833663314580917,10,15,8,0,4.918537275865674,4.101939328014851
ENG-Premier League,2324,Burnley,Connor Roberts,1,2023,92,5568,D S,14,804,0,0.0,0,0.0,1,0.31314151361584663,0,7,3,1,2.1132199577987194,1.9018691666424274
ENG-Premier League,2324,Burnley,Dara O'Shea,1,2023,92,8756,D S,33,2899,3,0.9073518002405763,3,0.9073518002405763,4,1.6444027656689286,19,13,5,1,4.856452916748822,4.503178563900292
ENG-Premier League,2324,Burnley,David Datro Fofana,1,2023,92,11295,F S,15,876,4,4.029318623244762,4,4.029318623244762,1,1.4943999461829662,19,8,1,0,4.770294601097703,0.415885504335165
ENG-Premier League,2324,Burnley,Han-Noah Massengo,1,2023,92,7264,S,3,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Burnley,Hannes Delcroix,1,2023,92,11998,D S,12,575,0,0.23279432207345963,0,0.23279432207345963,0,0.20352116599678993,4,4,2,0,1.6811544448137283,1.477633286267519
ENG-Premier League,2324,Burnley,Hjalmar Ekdal,1,2023,92,11704,D S,8,440,0,0.07676978968083858,0,0.07676978968083858,0,0.029761802405118942,2,1,2,0,0.5405235048383474,0.5107617024332285
ENG-Premier League,2324,Burnley,Jack Cork,1,2023,92,712,S,4,16,0,0.0,0,0.0,0,0.0,0,0,0,0,0.24877267330884933,0.24877267330884933
